VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,7/1/2015 0:03,7/1/2015 0:18,1,5.6,-73.99209595,40.76400757,1,N,-73.94541931,40.82268906,2,18.5,0.5,0.5,0,0,0.3,19.8
1,7/1/2015 0:03,7/1/2015 0:05,1,0.5,-73.96340179,40.77429962,1,N,-73.95423889,40.77049637,2,3.5,0.5,0.5,0,0,0.3,4.8
1,7/1/2015 0:03,7/1/2015 0:17,1,2.1,-74.01013947,40.72045517,1,N,-73.98371887,40.72570419,1,10.5,0.5,0.5,3,0,0.3,14.8
1,7/1/2015 0:03,7/1/2015 0:10,1,1.6,-73.97380829,40.7830162,1,N,-73.96604156,40.79999924,1,7.5,0.5,0.5,1.2,0,0.3,10
2,7/1/2015 0:03,7/1/2015 0:27,1,12.24,-73.8628006,40.76885986,1,N,-73.88954926,40.66004944,2,35,0.5,0.5,0,0,0.3,36.3
2,7/1/2015 0:03,7/1/2015 0:12,2,2.2,-73.98977661,40.68772507,1,N,-73.96024323,40.6709137,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,7/1/2015 0:03,7/1/2015 0:12,3,2.1,-73.99130249,40.72360992,1,N,-73.9613266,40.70919418,2,9.5,0.5,0.5,0,0,0.3,10.8
1,7/1/2015 0:03,7/1/2015 0:26,1,9.7,-73.97328949,40.75068665,1,N,-73.92301178,40.86683655,1,29,0.5,0.5,7.55,0,0.3,37.85
2,7/1/2015 0:03,7/1/2015 0:08,2,1.22,-73.9879303,40.73788834,1,N,-74.0006485,40.72993851,1,6,0.5,0.5,1.46,0,0.3,8.76
2,7/1/2015 0:03,7/1/2015 0:07,1,0.81,-73.99781799,40.75138092,1,N,-74.00675201,40.74407959,2,5,0.5,0.5,0,0,0.3,6.3
2,7/1/2015 0:03,7/1/2015 0:08,2,1.6,-73.96783447,40.75566101,1,N,-73.98350525,40.73897171,1,7,0.5,0.5,1,0,0.3,9.3
2,7/1/2015 0:03,7/1/2015 0:15,1,3.95,-73.98582458,40.7267952,1,N,-74.01425934,40.70334625,1,14,0.5,0.5,3.06,0,0.3,18.36
2,7/1/2015 0:03,7/1/2015 0:07,1,0.8,-73.97270966,40.793396,1,N,-73.97657776,40.78577423,1,5,0.5,0.5,1.26,0,0.3,7.56
2,7/1/2015 0:03,7/1/2015 0:17,1,2.35,-73.9828949,40.75693512,1,N,-73.97966766,40.73297119,1,11,0.5,0.5,1,0,0.3,13.3
1,7/1/2015 0:03,7/1/2015 0:23,1,5.3,-73.9780426,40.74591446,1,N,-73.91592407,40.7613945,1,18,0.5,0.5,2,0,0.3,21.3
1,7/1/2015 0:03,7/1/2015 0:09,1,2.4,0,0,1,N,0,0,2,8.5,0.5,0.5,0,0,0.3,9.8
1,7/1/2015 0:03,7/1/2015 0:19,1,4.2,-74.00419617,40.73324203,1,N,-73.98775482,40.77943802,1,15,0.5,0.5,2,0,0.3,18.3
1,7/1/2015 0:03,7/1/2015 0:30,1,5.4,-73.98937988,40.75692368,1,N,-74.0067215,40.70922089,1,21.5,0.5,0.5,4.55,0,0.3,27.35
1,7/1/2015 0:03,7/1/2015 0:09,1,1.2,-73.98760223,40.74143219,1,N,-73.99981689,40.7507782,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,7/1/2015 0:03,7/1/2015 0:07,5,0.8,-73.99106598,40.75126648,1,N,-73.98753357,40.76036072,2,5,0.5,0.5,0,0,0.3,6.3
2,7/1/2015 0:03,7/1/2015 0:39,4,22.71,-74.01013184,40.72057343,1,N,-73.92054749,40.61348724,1,61,0.5,0.5,12.46,0,0.3,74.76
2,7/1/2015 0:03,7/1/2015 0:12,1,1.27,-73.99672699,40.71512985,1,N,-73.98468018,40.72182846,2,8,0.5,0.5,0,0,0.3,9.3
2,7/1/2015 0:03,7/1/2015 0:35,1,18.91,-73.78168488,40.64479065,2,N,-74.00257111,40.73415756,1,52,0,0.5,11.67,5.54,0.3,70.01
2,7/1/2015 0:03,7/1/2015 0:31,2,9.91,-73.98799896,40.75650787,1,N,-73.86128998,40.73160553,1,31.5,0.5,0.5,7.67,5.54,0.3,46.01
1,7/1/2015 0:03,7/1/2015 0:26,3,3.7,-73.98258972,40.76746368,1,N,-73.97320557,40.74358368,1,17.5,0.5,0.5,1.2,0,0.3,20
2,7/1/2015 0:03,7/1/2015 0:12,1,1.77,-73.9786377,40.75666046,1,N,-73.98415375,40.73753738,2,8.5,0.5,0.5,0,0,0.3,9.8
2,7/1/2015 0:03,7/1/2015 0:12,1,2.22,-73.98460388,40.76850891,1,N,-73.95648193,40.77530289,1,9,0.5,0.5,2,0,0.3,12.3
1,7/1/2015 0:03,7/1/2015 0:21,1,3.5,-74.00514221,40.71996307,1,N,-73.94802094,40.71131897,1,15,0.5,0.5,4.05,0,0.3,20.35
1,7/1/2015 0:03,7/1/2015 0:08,1,1.2,-73.98215485,40.74013519,1,N,-73.97253418,40.75590134,2,6,0.5,0.5,0,0,0.3,7.3
1,7/1/2015 0:03,7/1/2015 0:16,1,5.4,-73.87406921,40.7737236,1,N,-73.85620117,40.72436523,1,17,0.5,0.5,0.02,0,0.3,18.32
1,7/1/2015 0:03,7/1/2015 0:06,1,0.5,-73.99178314,40.7260437,1,N,-73.99013519,40.73234177,1,4,0.5,0.5,1.7,0,0.3,7
1,7/1/2015 0:03,7/1/2015 0:08,2,1.9,-73.97975922,40.76551056,1,N,-73.98325348,40.78495789,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,7/1/2015 0:03,7/1/2015 0:10,2,1.62,-73.97132111,40.7951889,1,N,-73.96160889,40.81298828,2,7.5,0.5,0.5,0,0,0.3,8.8
2,7/1/2015 0:03,7/1/2015 0:09,1,1.42,-73.99221039,40.75897598,1,N,-73.9849472,40.74531937,1,6.5,0.5,0.5,1.17,0,0.3,8.97
2,7/1/2015 0:03,7/1/2015 0:10,1,1.15,-73.99228668,40.74858093,1,N,-73.97826385,40.75250244,1,6.5,0.5,0.5,0,0,0.3,7.8
2,7/1/2015 0:03,7/1/2015 0:16,1,3.04,-73.97545624,40.76374054,1,N,-74.00611877,40.73813248,2,11.5,0.5,0.5,0,0,0.3,12.8
2,7/1/2015 0:03,7/1/2015 0:15,1,0.86,-73.98655701,40.7606926,1,N,-73.97325134,40.75542831,1,8.5,0.5,0.5,1.5,0,0.3,11.3
2,7/1/2015 0:03,7/1/2015 0:17,5,4.03,-73.9789505,40.74713516,1,N,-73.9487381,40.78225327,2,15,0.5,0.5,0,0,0.3,16.3
2,7/1/2015 0:03,7/1/2015 0:04,4,0.14,-74.00548553,40.72809601,1,N,-74.00561523,40.72708511,2,3,0.5,0.5,0,0,0.3,4.3
1,7/1/2015 0:03,7/1/2015 0:08,1,0.9,-73.98859406,40.74855423,1,N,-73.99729156,40.75551987,1,5.5,0.5,0.5,1.35,0,0.3,8.15
2,7/1/2015 0:03,7/1/2015 0:25,1,10.31,-73.97706604,40.752388,1,N,-73.92118835,40.86870575,1,30,0.5,0.5,0,0,0.3,31.3
2,7/1/2015 0:03,7/1/2015 0:13,5,1.77,-74.00386047,40.72231674,1,N,-73.9832077,40.72515869,1,9,0.5,0.5,2.06,0,0.3,12.36
2,7/1/2015 0:03,7/1/2015 0:31,1,18.03,-73.78620911,40.64336014,2,N,-73.99233246,40.74884796,1,52,0,0.5,11.67,5.54,0.3,70.01
2,7/1/2015 0:03,7/1/2015 0:17,2,5.63,-73.98061371,40.73003387,1,N,-73.99967194,40.69340134,1,17.5,0.5,0.5,3.2,0,0.3,22
2,7/1/2015 0:03,7/1/2015 0:11,1,1.3,-73.96766663,40.75899124,1,N,-73.98403931,40.75509262,1,7,0.5,0.5,1.66,0,0.3,9.96
1,7/1/2015 0:03,7/1/2015 0:34,2,7.1,-74.00097656,40.72948074,1,N,-73.92372894,40.77052689,1,26,0.5,0.5,6.82,0,0.3,34.12
1,7/1/2015 0:03,7/1/2015 0:10,1,1.3,-73.98703766,40.72264862,1,N,-73.98562622,40.73818588,2,6.5,0.5,0.5,0,0,0.3,7.8
1,7/1/2015 0:03,7/1/2015 0:28,2,5.5,-73.9906311,40.76105118,1,N,-73.93826294,40.82872772,1,21,0.5,0.5,6.69,0,0.3,28.99
2,7/1/2015 0:03,7/1/2015 0:33,1,11.16,-73.9879303,40.74964142,1,N,-74.00112152,40.64364243,1,34,0.5,0.5,8.82,0,0.3,44.12
2,7/1/2015 0:03,7/1/2015 0:18,1,2.87,-73.9513855,40.7702446,1,N,-73.98668671,40.75592422,1,13,0.5,0.5,2.86,0,0.3,17.16
1,7/1/2015 0:03,7/1/2015 0:10,1,1.7,-73.9851532,40.72763824,1,N,-73.98092651,40.74687958,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,7/1/2015 0:03,7/1/2015 0:24,1,10.51,-73.87496948,40.77403259,1,N,-74.00901031,40.72636032,2,31,0.5,0.5,0,0,0.3,32.3
2,7/1/2015 0:03,7/1/2015 0:10,2,1.45,-74.0045929,40.73762894,1,N,-73.98409271,40.7374115,1,7,0.5,0.5,1.66,0,0.3,9.96
1,7/1/2015 0:03,7/1/2015 0:16,1,2.9,-73.96782684,40.80052948,1,N,-73.94522858,40.83742142,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,7/1/2015 0:03,7/1/2015 0:12,1,1.6,-73.97770691,40.76370621,1,N,-73.98321533,40.77761841,1,8,0.5,0.5,1,0,0.3,10.3
1,7/1/2015 0:03,7/1/2015 0:10,1,0.8,-73.96401978,40.77371979,1,N,-73.95664978,40.7715416,2,6,0.5,0.5,0,0,0.3,7.3
1,7/1/2015 0:03,7/1/2015 0:24,1,10.6,-73.86579132,40.77067566,1,N,-73.98267365,40.72305679,1,30,0.5,0.5,7.35,5.54,0.3,44.19
1,7/1/2015 0:03,7/1/2015 0:09,1,1.1,-73.95308685,40.78866959,1,N,-73.93994141,40.79124069,2,6,0.5,0.5,0,0,0.3,7.3
2,7/1/2015 0:03,7/1/2015 0:09,1,1.07,-73.97499847,40.72945023,1,N,-73.9910965,40.73506927,2,6,0.5,0.5,0,0,0.3,7.3
2,7/1/2015 0:03,7/1/2015 0:16,2,2.96,-73.99491119,40.73167038,1,N,-73.98355865,40.76438141,2,11.5,0.5,0.5,0,0,0.3,12.8
1,7/1/2015 0:03,7/1/2015 0:48,1,34,-73.87457275,40.77417755,4,N,-73.75913239,41.10923767,1,142,0.5,0.5,8,5.54,0.3,156.84
1,7/1/2015 0:03,7/1/2015 0:11,1,1.7,-73.9875946,40.77027512,1,N,-73.99385071,40.75226593,2,7.5,0.5,0.5,0,0,0.3,8.8
1,7/1/2015 0:03,7/1/2015 0:11,1,2.3,-73.9631424,40.76598358,1,N,-73.96746063,40.79044342,2,8.5,0.5,0.5,0,0,0.3,9.8
2,7/1/2015 0:03,7/1/2015 0:24,6,3.66,-73.95800781,40.76964951,1,N,-74.00112915,40.74644852,1,16,0.5,0.5,2.6,0,0.3,19.9
2,7/1/2015 0:03,7/1/2015 0:07,1,0.88,-73.91892242,40.75888062,1,N,-73.90709686,40.75846863,2,5,0.5,0.5,0,0,0.3,6.3
2,7/1/2015 0:03,7/1/2015 0:25,1,6.47,-74.00219727,40.73479843,1,N,-73.95742798,40.80406952,1,21,0.5,0.5,6.69,0,0.3,28.99
2,7/1/2015 0:03,7/1/2015 0:26,6,7.35,-73.96888733,40.7580719,1,N,-73.94077301,40.8232193,1,23.5,0.5,0.5,4.96,0,0.3,29.76
2,7/1/2015 0:03,7/1/2015 0:26,1,10.61,-73.97148895,40.79457855,1,N,-73.86564636,40.85486984,1,31.5,0.5,0.5,1,0,0.3,33.8
1,7/1/2015 0:03,7/1/2015 0:07,1,1,-73.95973206,40.76268387,1,N,-73.94914246,40.77191162,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,7/1/2015 0:03,7/1/2015 0:07,1,0.8,-73.97222137,40.7939682,1,N,-73.96596527,40.80499649,2,5,0.5,0.5,0,0,0.3,6.3
2,7/1/2015 0:03,7/1/2015 0:09,1,1.1,-73.99965668,40.72666931,1,N,-73.98404694,40.72555923,1,6,0.5,0.5,1.82,0,0.3,9.12
2,7/1/2015 0:03,7/1/2015 0:14,2,2.67,-73.99421692,40.72285843,1,N,-73.95393372,40.70724869,1,11.5,0.5,0.5,2.56,0,0.3,15.36
1,7/1/2015 0:03,7/1/2015 0:11,3,2.4,-73.95867157,40.71277237,1,N,-73.99600983,40.72357178,3,9.5,0.5,0.5,0,0,0.3,10.8
1,7/1/2015 0:03,7/1/2015 0:12,1,1.8,-73.98096466,40.76221466,1,N,-73.95703125,40.76676559,1,8,0.5,0.5,1,0,0.3,10.3
1,7/1/2015 0:03,7/1/2015 0:15,1,2,-73.98880768,40.75880051,1,N,-73.98347473,40.7794838,2,9.5,0.5,0.5,0,0,0.3,10.8
1,7/1/2015 0:03,7/1/2015 0:08,2,1.4,-73.98381042,40.72948074,1,N,-73.97200012,40.74726868,1,6,0.5,0.5,1,0,0.3,8.3
2,7/1/2015 0:03,7/1/2015 0:09,1,0.82,-73.98841095,40.73852921,1,N,-73.97889709,40.74433136,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,7/1/2015 0:03,7/1/2015 0:17,1,4.86,-73.99324036,40.74880981,1,N,-73.96134949,40.80186844,1,15,0.5,0.5,4.08,0,0.3,20.38
2,7/1/2015 0:03,7/1/2015 0:25,2,5.79,-73.990448,40.75629044,1,N,-73.93234253,40.79608917,1,20.5,0.5,0.5,4,0,0.3,25.8
1,7/1/2015 0:03,7/1/2015 0:08,1,0.6,-73.96974945,40.7508316,1,N,-73.97720337,40.75481796,2,5,0.5,0.5,0,0,0.3,6.3
2,7/1/2015 0:03,7/1/2015 0:17,1,4.07,-73.981987,40.74909973,1,N,-73.9440918,40.80093002,2,14,0.5,0.5,0,0,0.3,15.3
1,7/1/2015 0:03,7/1/2015 0:13,1,1.9,-73.99723053,40.73654175,1,N,-73.97605133,40.74871063,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,7/1/2015 0:03,7/1/2015 0:18,2,2.7,-73.98526001,40.74163818,1,N,-74.00418854,40.72086716,1,12,0.5,0.5,2.65,0,0.3,15.95
1,7/1/2015 0:03,7/1/2015 0:07,1,0.6,-73.99425507,40.72292328,1,N,-74.00110626,40.72758865,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,7/1/2015 0:03,7/1/2015 0:32,1,18.3,-73.78383636,40.64862823,2,N,-73.98516083,40.76343918,2,52,0,0.5,0,5.54,0.3,58.34
1,7/1/2015 0:03,7/1/2015 0:11,1,1.4,-73.98591614,40.74659729,1,N,-73.96925354,40.75105667,1,7.5,0.5,0.5,1,0,0.3,9.8
1,7/1/2015 0:03,7/1/2015 0:04,1,0.2,-73.98961639,40.75740814,1,N,-73.98638153,40.76199722,2,3,0.5,0.5,0,0,0.3,4.3
2,7/1/2015 0:03,7/1/2015 0:14,3,2.26,-73.98751831,40.74420547,1,N,-73.98719025,40.72068024,1,10,0.5,0.5,2.26,0,0.3,13.56
1,7/1/2015 0:03,7/1/2015 0:17,1,5.4,-73.98826599,40.72338867,1,N,-73.93902588,40.7917366,1,16.5,0.5,0.5,3.55,0,0.3,21.35
2,7/1/2015 0:03,7/1/2015 0:06,1,0.87,-73.96851349,40.75491333,1,N,-73.97618103,40.74494171,2,4.5,0.5,0.5,0,0,0.3,5.8
2,7/1/2015 0:03,7/1/2015 0:24,1,4.34,-73.99638367,40.72203064,1,N,-73.96695709,40.7657814,1,17,0.5,0.5,2,0,0.3,20.3
2,7/1/2015 0:03,7/1/2015 0:19,1,5.44,-73.98802948,40.71862793,1,N,-73.94198608,40.74877548,1,18,0.5,0.5,4.82,0,0.3,24.12
2,7/1/2015 0:03,7/1/2015 0:14,3,1.97,-73.97879791,40.75642014,1,N,-73.95706177,40.76993179,2,9.5,0.5,0.5,0,0,0.3,10.8
2,7/1/2015 0:03,7/1/2015 0:12,5,1.4,-73.9888916,40.74501038,1,N,-74.00791168,40.74213028,2,7.5,0.5,0.5,0,0,0.3,8.8
1,7/1/2015 0:03,7/1/2015 0:14,1,3,-74.00718689,40.73995972,1,N,-73.98294067,40.77574921,1,11,0.5,0.5,2,0,0.3,14.3
2,7/1/2015 0:03,7/1/2015 0:22,2,7,-73.98979187,40.75759506,1,N,-73.94120026,40.82425308,2,22.5,0.5,0.5,0,0,0.3,23.8
2,7/1/2015 0:03,7/1/2015 0:14,1,3.67,-73.98243713,40.73133087,1,N,-73.94629669,40.77273941,1,12,0.5,0.5,2.66,0,0.3,15.96
2,7/1/2015 0:03,7/1/2015 0:20,1,5.47,-73.98503113,40.72787857,1,N,-73.97634125,40.78859711,2,17.5,0.5,0.5,0,0,0.3,18.8
2,7/1/2015 0:03,7/1/2015 0:08,1,1.37,-73.99091339,40.73318481,1,N,-73.97625732,40.74429321,2,6,0.5,0.5,0,0,0.3,7.3
2,7/1/2015 0:03,7/1/2015 0:20,1,3.72,-73.99821472,40.72597885,1,N,-73.96169281,40.76531601,1,14,0.5,0.5,1,0,0.3,16.3
1,7/1/2015 0:03,7/1/2015 0:26,2,8.7,-73.98571014,40.76290894,1,N,-73.87595367,40.73591232,1,26.5,0.5,0.5,3,5.54,0.3,36.34
1,7/1/2015 0:03,7/1/2015 0:07,1,0.8,-73.98103333,40.77941132,1,N,-73.97322083,40.79005814,1,5,0.5,0.5,1,0,0.3,7.3
2,7/1/2015 0:03,7/1/2015 0:21,5,5.05,-73.97563934,40.76210785,1,N,-74.01583862,40.71773529,1,16.5,0.5,0.5,3,0,0.3,20.8
2,7/1/2015 0:03,7/1/2015 0:15,1,1.92,-73.97755432,40.7869606,1,N,-73.94795227,40.77474594,1,10,0.5,0.5,2.26,0,0.3,13.56
1,7/1/2015 0:03,7/1/2015 0:16,1,1.4,-73.98207092,40.76234436,1,N,-73.99510956,40.74470139,1,10,0.5,0.5,2.25,0,0.3,13.55
1,7/1/2015 0:03,7/1/2015 0:25,1,4.5,-74.00265503,40.73945618,1,N,-73.96032715,40.71526718,1,18,0.5,0.5,2,0,0.3,21.3
1,7/1/2015 0:04,7/1/2015 0:30,1,8.4,-74.01011658,40.72058868,1,N,-73.92491913,40.76499176,1,26.5,0.5,0.5,5.56,0,0.3,33.36
1,7/1/2015 0:04,7/1/2015 0:13,1,1.4,-74.00305176,40.72509384,1,N,-73.98300171,40.72256851,1,8,0.5,0.5,1.5,0,0.3,10.8
2,7/1/2015 0:04,7/1/2015 0:09,1,1.07,-73.99562073,40.74917221,1,N,-73.99963379,40.75808334,2,6,0.5,0.5,0,0,0.3,7.3
2,7/1/2015 0:04,7/1/2015 0:11,2,2.03,-74.00084686,40.73177338,1,N,-73.99121857,40.7558403,1,8,0.5,0.5,1.86,0,0.3,11.16
2,7/1/2015 0:04,7/1/2015 0:11,1,1.35,-73.98851013,40.74874878,1,N,-73.98966217,40.76303101,1,7,0.5,0.5,1.66,0,0.3,9.96
2,7/1/2015 0:04,7/1/2015 0:21,2,4.82,-74.00553131,40.70661163,1,N,-73.95706177,40.67325592,1,16.5,0.5,0.5,4.45,0,0.3,22.25
2,7/1/2015 0:04,7/1/2015 0:18,1,2.23,-73.95939636,40.81438065,1,N,-73.94734192,40.81045532,2,11.5,0.5,0.5,0,0,0.3,12.8
2,7/1/2015 0:04,7/1/2015 0:13,1,1.78,-74.00527954,40.72074509,1,N,-74.00753021,40.74093628,2,9,0.5,0.5,0,0,0.3,10.3
2,7/1/2015 0:04,7/1/2015 0:06,1,0.89,-73.97750854,40.74917603,1,N,-73.9875946,40.74426651,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,7/1/2015 0:04,7/1/2015 0:20,2,4.32,-73.98316193,40.73868179,1,N,-73.94309235,40.71165848,2,15.5,0.5,0.5,0,0,0.3,16.8
2,7/1/2015 0:04,7/1/2015 0:21,3,3.72,-74.00817108,40.73765182,1,N,-73.96252441,40.75895309,1,15,0.5,0.5,3.26,0,0.3,19.56
1,7/1/2015 0:04,7/1/2015 0:22,1,7.3,-73.95487976,40.77753448,1,N,-73.94172668,40.8386116,1,23.5,0.5,0.5,4.95,0,0.3,29.75
1,7/1/2015 0:04,7/1/2015 0:09,1,1.2,-73.98738861,40.73870087,1,N,-73.99952698,40.72848892,2,6,0.5,0.5,0,0,0.3,7.3
1,7/1/2015 0:04,7/1/2015 0:08,1,0.8,-73.97503662,40.75614929,1,N,-73.97840118,40.74585724,1,5,0.5,0.5,1.25,0,0.3,7.55
1,7/1/2015 0:04,7/1/2015 0:52,1,11.6,-74.00157166,40.73061371,1,N,-73.92562103,40.86738586,1,39.5,0.5,0.5,8.16,0,0.3,48.96
2,7/1/2015 0:04,7/1/2015 0:15,1,1.88,-73.96348572,40.71087646,1,N,-73.93244171,40.71404648,2,9.5,0.5,0.5,0,0,0.3,10.8
2,7/1/2015 0:04,7/1/2015 0:17,1,3.15,-73.9626236,40.77300644,1,N,-73.98918152,40.73510742,1,12,0.5,0.5,3.32,0,0.3,16.62
2,7/1/2015 0:04,7/1/2015 0:16,1,2.66,-73.99133301,40.73596191,1,N,-73.97856903,40.71995544,2,11.5,0.5,0.5,0,0,0.3,12.8
1,7/1/2015 0:04,7/1/2015 0:08,1,0.6,-73.99289703,40.73389816,1,N,-73.99995422,40.73479843,2,5,0.5,0.5,0,0,0.3,6.3
1,7/1/2015 0:04,7/1/2015 0:07,1,0.5,-73.94998932,40.7845192,1,N,-73.95700836,40.78092957,2,4.5,0.5,0.5,0,0,0.3,5.8
2,7/1/2015 0:04,7/1/2015 0:17,1,3.73,-73.95108032,40.71078873,1,N,-73.95938873,40.67116928,1,12.5,0.5,0.5,3.45,0,0.3,17.25
2,7/1/2015 0:04,7/1/2015 0:07,1,0.83,-73.96868134,40.76816559,1,N,-73.98069763,40.77417374,1,5,0.5,0.5,0.7,0,0.3,7
2,7/1/2015 0:04,7/1/2015 0:06,1,0.43,-73.97348785,40.75199127,1,N,-73.9683609,40.75640106,2,4,0.5,0.5,0,0,0.3,5.3
2,7/1/2015 0:04,7/1/2015 0:19,1,4.93,-73.96836853,40.76771164,1,N,-73.9536438,40.82284164,2,16,0.5,0.5,0,0,0.3,17.3
1,7/1/2015 0:04,7/1/2015 0:16,1,3.3,-74.0099411,40.70488739,1,N,-74.00732422,40.7409668,1,12.5,0.5,0.5,0,0,0.3,13.8
1,7/1/2015 0:04,7/1/2015 0:20,1,8.9,-73.8640976,40.77004242,1,N,-73.98032379,40.74332809,1,26,0.5,0.5,6.55,5.54,0.3,39.39
2,7/1/2015 0:04,7/1/2015 0:11,5,2.01,-73.97177887,40.79444885,1,N,-73.95424652,40.8188591,1,9,0.5,0.5,0,0,0.3,10.3
2,7/1/2015 0:04,7/1/2015 0:10,5,1.67,-73.97834778,40.74549866,1,N,-73.96276855,40.76663971,1,7.5,0.5,0.5,1,0,0.3,9.8
1,7/1/2015 0:04,7/1/2015 0:19,1,3.8,-73.9831543,40.69613266,1,N,-73.93517303,40.66897202,1,14,0.5,0.5,3.05,0,0.3,18.35
1,7/1/2015 0:04,7/1/2015 0:07,1,0.7,-73.97335815,40.76037979,1,N,-73.96643066,40.76745224,1,5,0.5,0.5,1.26,0,0.3,7.56
1,7/1/2015 0:04,7/1/2015 0:08,1,0.7,-73.97717285,40.74290085,1,N,-73.97795868,40.74847794,1,5,0.5,0.5,1.26,0,0.3,7.56
2,7/1/2015 0:04,7/1/2015 0:16,1,2.93,-73.98149872,40.76853943,1,N,-73.94542694,40.78351974,1,12,0.5,0.5,2.66,0,0.3,15.96
1,7/1/2015 0:04,7/1/2015 0:08,1,0.6,-73.96323395,40.77757263,1,N,-73.95721436,40.78102875,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,7/1/2015 0:04,7/1/2015 0:10,1,1.2,-73.98876953,40.73702621,1,N,-73.98477936,40.7512207,2,7,0.5,0.5,0,0,0.3,8.3
2,7/1/2015 0:04,7/1/2015 0:11,6,1.16,-73.98416901,40.72518921,1,N,-73.99884796,40.73466873,2,7,0.5,0.5,0,0,0.3,8.3
2,7/1/2015 0:04,7/1/2015 0:11,1,1.74,-73.98688507,40.74531174,1,N,-73.99887848,40.72431564,2,7.5,0.5,0.5,0,0,0.3,8.8
1,7/1/2015 0:04,7/1/2015 0:12,1,1.9,0,0,1,N,0,0,2,9,0.5,0.5,0,0,0.3,10.3
1,7/1/2015 0:04,7/1/2015 0:08,1,1.8,-73.97393799,40.74310303,1,N,-73.96129608,40.76475906,1,7,0.5,0.5,1.66,0,0.3,9.96
1,7/1/2015 0:04,7/1/2015 0:18,1,5.3,-73.98252106,40.73939514,1,N,-74.01609802,40.71055222,1,17,0.5,0.5,3.65,0,0.3,21.95
1,7/1/2015 0:04,7/1/2015 0:34,1,21.2,-73.78601074,40.64747238,2,N,-74.00601196,40.72349548,1,52,0,0.5,10.55,0,0.3,63.35
1,7/1/2015 0:04,7/1/2015 0:06,1,0.4,-73.98700714,40.75570679,1,N,-73.99108124,40.75038528,2,4,0.5,0.5,0,0,0.3,5.3
1,7/1/2015 0:04,7/1/2015 0:19,2,3.8,-73.98439026,40.7687149,1,N,-73.95380402,40.77070618,2,14.5,0.5,0.5,0,0,0.3,15.8
2,7/1/2015 0:04,7/1/2015 0:21,3,9,-73.87453461,40.774086,1,N,-73.96154022,40.77026749,1,26,0.5,0.5,4,5.54,0.3,36.84
2,7/1/2015 0:04,7/1/2015 0:23,1,5.71,-73.98471069,40.74262238,1,N,-73.99371338,40.69599152,1,20,0.5,0.5,4.26,0,0.3,25.56
2,7/1/2015 0:04,7/1/2015 0:07,1,0.58,-73.97978973,40.7842865,1,N,-73.98458862,40.77991104,2,4.5,0.5,0.5,0,0,0.3,5.8
2,7/1/2015 0:04,7/1/2015 0:32,6,19.95,-73.78167725,40.64482498,2,N,-73.96463776,40.79180527,1,52,0,0.5,5,5.54,0.3,63.34
1,7/1/2015 0:04,7/1/2015 0:12,1,1,-73.97086334,40.75857162,1,N,-73.98622894,40.76649475,2,7,0.5,0.5,0,0,0.3,8.3
1,7/1/2015 0:04,7/1/2015 0:07,1,0.8,-73.96826935,40.75475311,1,N,-73.95909882,40.76342773,1,5,0.5,0.5,0.75,0,0.3,7.05
1,7/1/2015 0:04,7/1/2015 0:21,1,2.6,-73.99492645,40.7501297,1,N,-73.98958588,40.72600174,1,14,0.5,0.5,3.05,0,0.3,18.35
1,7/1/2015 0:04,7/1/2015 0:17,1,4,-73.97176361,40.75440216,1,N,-73.94673157,40.79993057,1,14,0.5,0.5,3.8,0,0.3,19.1
1,7/1/2015 0:04,7/1/2015 0:22,2,3.4,-73.95928955,40.77746201,1,N,-73.98891449,40.73732758,1,14.5,0.5,0.5,3.15,0,0.3,18.95
2,7/1/2015 0:04,7/1/2015 0:20,1,7.28,-73.99743652,40.71419144,1,N,-73.95767212,40.78036118,2,22,0.5,0.5,0,0,0.3,23.3
2,7/1/2015 0:04,7/1/2015 0:11,6,1.72,-73.98282623,40.73928833,1,N,-73.97412109,40.75986862,1,8,0.5,0.5,2.32,0,0.3,11.62
2,7/1/2015 0:04,7/1/2015 0:29,1,7.06,-74.00897217,40.72671127,1,N,-73.94906616,40.78553391,1,25,0.5,0.5,0,0,0.3,26.3
2,7/1/2015 0:04,7/1/2015 0:10,1,0,0,0,5,N,0,0,2,70,0,0.5,0,0,0.3,70.8
2,7/1/2015 0:04,7/1/2015 0:10,1,0,0,0,5,N,0,0,3,-70,0,-0.5,0,0,-0.3,-70.8
